,bathrooms,bedrooms,latitude,longitude,price,num_photos,distance,hardwood floor,dogs allow,cats allow,elev,stainless steel,steel applianc,new york,interest_level
33624,1.0,1,40.7694,-73.9509,3595,9,0.8895356329042027,1,0,0,1,0,0,0,low
33625,2.0,4,40.7564,-73.9631,6200,4,0.5176796454422212,1,1,1,1,1,1,0,low
33626,1.0,2,40.7285,-73.979,2900,6,0.35133430511110786,1,0,0,0,1,1,0,medium
33627,2.0,3,40.7288,-73.9857,5000,4,0.41838245841166505,1,0,0,0,1,1,0,medium
33628,1.0,1,40.7416,-73.9216,2000,7,0.3164131018193338,1,0,0,1,1,1,0,low
33629,1.0,1,40.7633,-73.9932,2995,3,0.614942681563805,0,1,1,0,0,0,0,low
33630,1.0,0,40.7223,-73.992,2100,4,0.21262811833248121,1,0,0,0,0,0,1,low
33631,1.0,0,40.7441,-73.9964,2400,6,0.06262955723878688,1,1,1,1,0,0,0,low
33632,1.0,0,40.769,-73.9541,1850,0,0.7073394861902821,0,0,0,0,0,0,1,low
33633,2.0,2,40.7518,-73.9944,6425,8,0.10077809849553208,0,0,0,1,0,0,0,low
33634,1.5,3,40.7548,-73.9641,4250,6,0.5175214162501623,1,1,1,1,0,0,0,low
33635,1.0,2,40.7701,-73.955,3665,8,0.5671491179275124,1,0,0,0,0,1,0,low
33636,1.0,0,40.7635,-73.9848,2450,6,0.15303564265166433,1,0,0,1,0,0,1,low
33637,1.0,1,40.6497,-73.9744,2350,0,0.16718485491910204,0,1,1,1,0,0,0,low
33638,1.0,1,40.7681,-73.9544,2250,3,0.7676194079757375,1,0,0,0,0,0,1,low
33639,1.0,2,40.6656,-73.9881,2700,4,0.40302216651887757,1,1,1,0,0,0,0,low
33640,1.0,2,40.7536,-73.8833,2350,5,0.6614549788222834,1,1,1,0,1,1,0,low
33641,1.0,0,40.7462,-73.9757,2800,4,0.5372916881951079,1,0,0,1,1,1,0,medium
33642,1.0,3,40.7411,-73.9803,4300,2,0.3993892209246989,0,0,0,0,1,1,0,medium
33643,1.0,3,40.772,-73.9483,3300,7,0.9911359532506504,0,1,1,0,0,0,0,low
33644,1.0,1,40.7611,-73.9989,2700,6,0.6331848658753358,1,0,0,1,0,0,0,medium
33645,1.0,1,40.6676,-73.9359,1800,4,0.28816620275206106,0,0,0,0,0,0,0,medium
33646,1.0,1,40.7233,-73.9946,3795,0,0.2412328347405662,0,1,1,0,0,0,0,low
33647,1.0,0,40.73,-73.9864,2725,5,0.31765920517353585,1,0,0,1,1,1,0,low
33648,1.0,3,40.7448,-74.0052,5200,9,0.5255267256720373,1,1,1,0,1,1,0,low
33649,1.0,1,40.7626,-73.9619,2850,4,0.420141877362047,1,0,0,1,0,0,0,low
33650,1.0,0,40.78,-73.9475,2150,5,0.6834296759976458,1,0,0,1,1,1,0,medium
33651,1.0,0,40.7793,-73.9496,1750,2,0.504726326899793,0,0,0,0,0,0,0,low
33652,1.0,0,40.7605,-73.9678,2800,6,0.2257195665655393,0,1,1,0,0,0,0,low
33653,1.0,1,40.6927,-73.986,3445,10,0.05802777138964625,0,1,1,0,1,1,0,low
33654,1.0,0,40.6936,-73.993,2300,9,0.11714350358089375,0,1,1,1,0,0,0,medium
33655,1.0,0,40.7586,-73.9838,2000,4,0.14745538978030323,1,0,0,1,1,1,0,low
33656,2.0,2,40.786,-73.952,4100,6,0.08637630461766471,1,0,0,1,0,0,0,low
33657,1.0,1,40.7827,-73.9461,1850,3,0.5332045404680902,0,0,0,0,0,0,1,low
33658,1.0,0,40.7506,-74.0025,2150,5,0.5894304635073586,1,1,1,0,0,0,1,low
33659,1.0,2,40.7447,-73.9741,3295,3,0.6892477868021931,0,1,1,0,1,1,1,low
33660,1.0,2,40.7798,-73.9836,3300,3,0.20315164624401275,1,1,1,1,1,1,0,low
33661,1.0,0,40.7432,-73.9935,2300,3,0.06748467883357055,0,0,0,1,1,1,1,low
33662,1.0,1,40.7064,-74.0057,2600,6,0.29039202284065097,0,1,1,1,0,0,0,low
33663,1.0,0,40.7509,-73.9704,2300,3,0.47882908578854155,1,0,0,1,0,0,1,medium
33664,1.0,2,40.7951,-73.9355,1850,6,0.6473966477236405,0,0,0,0,0,0,0,high
33665,2.0,1,40.7831,-73.9726,2700,7,0.18931347465209067,0,0,0,0,0,0,0,low
33666,1.0,3,40.8246,-73.9508,2700,9,0.22007766512689667,0,1,1,0,0,0,0,low
33667,1.0,1,40.7208,-73.9825,3983,10,0.49946661162019895,0,1,1,1,1,1,0,low
33668,2.5,3,40.7802,-73.9568,12500,9,0.12882071180794555,1,0,0,1,1,1,0,low
33669,1.0,1,40.7145,-73.9383,2395,5,0.3490282377311029,1,0,0,1,1,1,0,low
33670,1.0,0,40.7595,-73.9922,1650,4,0.3201787699091963,1,1,1,0,0,0,1,high
33671,1.0,2,40.7972,-73.9488,2850,6,0.32890420925377684,1,0,0,1,0,0,0,low
33672,2.0,3,40.7862,-73.944,3593,6,0.5701840159612002,1,0,0,1,0,0,0,low
33673,1.0,0,40.7661,-73.9918,3002,6,0.6356929178977946,1,0,0,1,0,0,0,low
33674,1.0,0,40.7917,-73.9403,1550,0,0.49684437868494,0,1,1,0,0,0,0,low
33675,1.0,0,40.7518,-73.9849,3095,7,0.27075349522363457,0,1,1,1,0,0,1,medium
33676,1.0,3,40.7447,-73.9741,4595,5,0.6892477868021931,1,1,1,0,1,1,0,low
33677,1.0,1,40.7817,-73.9524,2325,0,0.3638359019279285,0,0,0,0,0,0,0,low
33678,1.0,1,40.7617,-73.9922,2250,5,0.5302306102395812,1,1,1,0,0,0,1,low
33679,1.0,1,40.7842,-73.948,3355,0,0.30593955316780347,0,1,1,1,0,0,0,low
33680,1.0,2,40.7244,-73.9942,4495,6,0.1728437948559934,0,0,0,0,0,0,0,low
33681,1.0,2,40.8303,-73.9435,2000,4,0.16884212096655846,0,1,1,0,0,0,0,low
33682,1.0,1,40.7444,-73.9937,3900,8,0.16863948727659164,1,0,0,0,0,0,0,low
33683,2.0,2,40.7556,-73.9922,4495,8,0.2813860326359734,1,0,0,1,1,1,0,medium
33684,1.0,0,40.7368,-74.0043,2299,3,0.36142489020962526,0,0,1,0,1,1,0,high
33685,1.0,1,40.7771,-73.9445,2850,7,0.9708553748232902,1,0,1,1,0,0,1,low
33686,1.0,0,40.7473,-73.9778,2095,9,0.3848755096201322,0,1,1,1,0,0,1,high
33687,2.0,2,40.7518,-73.9944,5995,6,0.10077809849553208,0,1,1,1,0,0,0,medium
33688,1.0,1,40.724,-74.0035,7250,6,0.24844876834070537,1,0,0,1,0,0,0,low
33689,1.0,1,40.7077,-74.008,3250,11,0.13472303984068928,0,0,0,0,1,1,0,low
33690,2.5,2,40.7469,-73.9802,6595,10,0.1823990238043592,0,1,1,1,0,0,0,low
33691,1.0,2,40.7413,-73.9779,3100,5,0.5711327866841851,1,0,0,1,1,0,1,medium
33692,1.0,0,40.7466,-73.9779,2400,4,0.3564967805650914,0,0,0,1,1,1,0,medium
33693,1.0,2,40.7325,-73.9977,5395,9,0.23619362986901418,1,0,0,1,1,1,0,low
33694,1.0,1,40.7276,-74.0046,3800,6,0.09704247255368481,1,0,0,0,1,1,0,medium
33695,1.0,2,40.8437,-73.9573,1750,5,1.4858116254965332,0,0,0,0,1,1,0,low
33696,1.0,1,40.74,-74.0038,3499,7,0.10589776785192162,0,0,0,0,1,1,0,medium
33697,2.0,2,40.7701,-73.9859,5600,10,0.39279049968138763,0,1,1,0,0,0,0,low
33698,1.0,1,40.7656,-73.9256,1950,5,0.37099320786942735,0,0,0,0,0,0,0,medium
33699,1.0,1,40.7351,-74.0061,4295,6,0.3274727795213182,0,1,1,0,0,0,0,high
33700,1.0,0,40.7348,-73.9865,3300,13,0.21926677317640758,0,1,1,1,0,0,0,high
33701,1.0,2,40.7727,-73.9303,1650,4,0.992611866233024,0,0,0,0,0,0,0,high
33702,1.0,0,40.7162,-73.9454,2200,5,0.21433832941731093,0,1,1,1,1,1,0,low
33703,1.0,2,40.7861,-73.9438,2995,0,0.5884370560410084,0,1,1,1,0,0,0,low
33704,2.0,4,40.7402,-73.9796,6500,6,0.5062011492986235,1,1,1,1,0,0,0,medium
33705,2.0,3,40.7067,-74.0072,4595,6,0.1607192267262375,1,1,1,1,0,0,0,low
33706,1.0,2,40.7326,-73.9965,4500,4,0.3378753877951777,0,0,0,1,0,0,0,medium
33707,1.0,3,40.8369,-73.9454,3000,8,0.3207885912124549,0,1,1,0,0,0,0,low
33708,1.0,3,40.7643,-73.9905,4495,0,0.4320890360736338,0,1,1,0,0,0,0,low
33709,1.0,0,40.7087,-74.0138,2850,3,0.13199613986823422,0,1,1,1,0,0,1,low
33710,1.0,3,40.7426,-73.979,4700,4,0.44654215279060894,0,0,0,1,0,0,0,low
33711,1.0,2,40.7396,-73.9815,3795,5,0.43059453938161985,1,1,1,0,0,0,0,low
33712,1.0,2,40.7264,-74.0012,3199,3,0.21481793064207663,0,0,0,0,0,1,0,medium
33713,1.0,2,40.7103,-73.9653,3200,6,0.6714257775259013,0,1,1,1,0,0,0,low
33714,1.0,2,40.7765,-73.9571,2850,7,0.3561928520833782,1,0,0,0,0,0,1,medium
33715,1.0,2,40.728,-73.9832,3600,4,0.35407000902884894,1,0,0,1,1,0,1,low
33716,1.0,0,40.7081,-74.0065,2400,4,0.14645486133268656,1,0,0,1,1,1,0,high
33717,1.0,0,40.706,-74.0088,2875,12,0.09472869951701342,0,1,1,1,0,0,0,low
33718,1.0,2,40.8468,-73.9425,2300,6,0.2441923091176509,0,0,0,0,0,1,0,low
33719,1.0,1,40.6827,-73.9525,1975,5,0.30634880566756456,0,1,0,0,0,0,0,low
33720,1.0,0,40.7488,-73.977,3100,4,0.3035024400239611,1,1,1,1,0,0,1,medium
33721,1.0,3,40.8231,-73.946,3000,8,0.2399072140070579,0,0,0,1,0,0,1,medium
33722,1.0,0,40.7396,-73.9885,2700,2,0.16282802074533756,1,0,0,1,0,0,0,low
33723,1.0,2,40.8491,-73.9365,2450,11,0.24837641697917737,0,1,1,0,1,1,0,low
33724,1.0,2,40.7805,-73.9544,3500,3,0.15028491707793398,0,0,0,0,0,0,0,medium
33725,1.0,1,40.7788,-73.9566,2700,6,0.11474918195488903,1,0,0,1,1,1,0,high
33726,1.0,2,40.7285,-73.979,2900,4,0.35133430511110786,1,0,0,0,0,0,1,high
33727,1.0,0,40.7506,-74.0025,2150,3,0.5894304635073586,0,1,1,0,0,0,0,low
33728,1.0,1,40.7852,-73.949,4320,7,0.1820097343196733,0,0,0,1,1,1,0,low
33729,2.0,3,40.7191,-74.0109,4300,6,0.3391527651218274,1,0,0,1,1,1,0,high
33730,1.0,2,40.7466,-73.9779,3300,5,0.3564967805650914,1,0,0,1,0,0,0,low
33731,1.0,3,40.7443,-73.9809,5100,8,0.22143632689061168,1,1,1,1,1,0,1,medium
33732,1.0,2,40.7176,-73.9531,5125,9,0.31959820248566034,1,1,1,1,0,0,0,low
33733,1.0,3,40.7611,-73.923,2695,5,0.22589415827019155,1,0,0,0,0,0,0,medium
33734,2.0,3,40.7468,-73.9777,5400,6,0.3772123729113159,0,1,1,0,1,1,0,high
33735,2.0,3,40.7075,-74.0059,4500,11,0.2204290270055104,1,0,0,1,1,1,0,medium
33736,1.0,1,40.8216,-73.9552,1750,5,0.13602745468779553,0,0,0,0,0,0,0,medium
33737,2.0,2,40.8322,-73.9412,2750,0,0.1888864363236749,0,0,0,1,0,0,0,low
33738,1.0,0,40.7682,-73.9822,2646,6,0.023412736812303367,0,0,0,1,1,1,0,medium
33739,1.0,1,40.7486,-73.9757,4000,4,0.3161006995429913,1,0,0,1,0,0,0,low
33740,1.0,0,40.7066,-74.0115,2500,5,0.03988492797891293,0,1,1,1,1,1,0,low
33741,2.0,3,40.8088,-73.9426,3950,7,0.26999065553641327,0,1,1,0,1,1,0,low
33742,1.0,1,40.7061,-74.0111,4310,10,0.04197345962122651,1,0,0,1,0,0,1,low
33743,1.5,3,40.7611,-73.9493,4200,11,0.3981186578412971,1,0,0,1,1,1,0,low
33744,1.0,1,40.7285,-73.8683,1750,5,0.5181113897341956,0,0,0,0,0,0,0,high
33745,1.0,1,40.7192,-73.9887,3350,1,0.08202701175176343,0,0,0,1,1,1,0,low
33746,1.0,0,40.7528,-73.9709,2650,4,0.4590267245864545,1,0,0,1,1,1,0,low
33747,1.0,2,40.7481,-73.9564,2900,4,0.6533683292417559,0,0,0,1,0,0,0,medium
33748,2.0,2,40.6927,-73.986,3895,10,0.05802777138964625,1,0,0,1,1,1,0,low
33749,2.0,4,40.7199,-73.9829,6495,0,0.4210261460552985,0,1,1,0,0,0,0,low
33750,1.0,1,40.789,-73.9756,3425,8,0.06537543833172893,1,0,0,1,0,0,1,low
33751,1.0,2,40.8177,-73.9409,1995,6,0.38611261283878817,0,0,0,0,1,1,1,low
33752,1.0,2,40.7787,-73.9751,5900,4,0.3625587258929158,0,0,0,0,0,0,1,low
33753,1.0,3,40.8249,-73.9443,3200,10,0.014805916745059072,0,1,1,1,0,0,0,low
33754,1.0,0,40.7677,-73.9916,2565,7,0.7508084416865615,1,1,1,1,1,1,0,low
33755,1.0,2,40.7274,-73.9787,3100,5,0.4657870577895793,1,0,0,1,1,1,0,high
33756,1.0,0,40.7729,-73.9566,2100,4,0.2870859216579701,1,0,0,0,1,1,0,medium
33757,1.0,1,40.7617,-73.992,2300,0,0.5136061776599559,0,0,0,0,1,1,0,low
33758,1.0,1,40.799,-73.9639,2750,3,0.3802675248960801,1,0,0,0,1,1,0,low
33759,1.0,1,40.7267,-73.9472,2350,8,0.41322956775581926,1,0,0,0,0,0,0,medium
33760,0.0,0,40.7681,-73.9563,2650,5,0.6375194848240809,0,0,0,1,1,0,0,low
33761,2.0,3,40.7893,-73.9705,4899,6,0.40425061136646917,1,1,1,1,1,1,0,low
33762,1.0,1,40.6816,-74.0032,2800,16,0.7023814671392428,0,0,0,0,0,0,0,low
33763,1.0,1,40.7864,-73.9421,2150,5,0.6504642420478552,1,0,0,1,1,1,1,low
33764,1.0,2,40.721,-73.9795,2900,4,0.7325028570529742,1,0,0,1,0,0,0,low
33765,1.0,2,40.7231,-73.9938,4695,3,0.2952376275816804,0,1,1,0,0,0,0,low
33766,2.0,2,40.7826,-73.9509,8375,0,0.3418905485268188,0,1,1,0,0,0,0,low
33767,2.0,4,40.7436,-73.9725,6200,7,0.8525864067938101,1,1,1,1,1,1,0,medium
33768,2.0,3,40.7823,-73.951,6150,4,0.3749956028169088,0,0,0,1,0,0,0,low
33769,2.0,2,40.7163,-74.0086,6100,7,0.10726155295244205,0,1,1,1,0,0,0,low
33770,1.0,2,40.7209,-73.8643,2000,20,1.0203634715902077,0,1,1,0,0,0,0,medium
33771,1.0,2,40.7162,-74.0095,3895,3,0.08266956070052557,0,0,0,1,0,0,0,medium
33772,1.0,2,40.706,-74.0088,3550,6,0.09472869951701342,0,0,0,1,1,1,0,low
33773,1.0,2,40.7367,-74.0031,3785,3,0.27447209921495547,0,0,0,0,0,0,0,medium
33774,1.0,1,40.7727,-73.9518,2300,4,0.6875487614520706,1,0,0,0,0,0,0,high
33775,1.0,1,40.7634,-73.9638,4000,5,0.23762048567118663,1,0,0,1,1,1,0,low
33776,1.0,0,40.7372,-73.9981,2529,4,0.11172217762378876,1,0,0,1,1,1,0,medium
33777,1.0,3,40.694,-73.9069,3000,4,0.2968079833734563,1,0,0,0,0,0,0,low
33778,2.0,2,40.7556,-73.9922,4870,6,0.2813860326359734,1,0,0,1,1,1,0,low
33779,2.0,4,40.7482,-73.9749,7000,7,0.371905401689647,1,1,1,1,1,1,0,medium
33780,1.0,1,40.7075,-74.0059,3200,4,0.2204290270055104,0,1,1,0,1,1,0,low
33781,1.0,2,40.715,-73.9654,3761,3,0.7630366334211576,1,1,1,1,0,0,0,low
33782,1.0,0,40.7944,-73.9665,2446,4,0.34170736060926155,0,1,1,1,0,0,1,medium
33783,1.0,1,40.7662,-73.9921,3325,10,0.6622911315288608,0,1,1,1,0,0,0,low
33784,1.0,1,40.7627,-73.9865,3710,5,0.051232250535327054,0,1,1,1,0,0,1,low
33785,1.0,0,40.7575,-73.9625,2650,4,0.5521438246200716,1,1,1,1,1,0,0,medium
33786,2.0,3,40.7937,-73.9761,3900,5,0.31888604610663096,1,1,1,1,0,0,0,low
33787,1.0,1,40.7775,-73.9483,2550,10,0.6524898032125108,0,0,0,1,0,0,1,low
33788,1.0,0,40.7448,-73.9823,2000,4,0.14368522889163146,1,0,0,1,0,0,0,medium
33789,1.0,1,40.7386,-73.9819,2695,4,0.42010439190710613,1,1,1,0,0,0,0,medium
33790,1.0,1,40.7441,-73.9964,3400,5,0.06262955723878688,0,1,1,1,1,1,0,low
33791,2.0,2,40.7182,-74.0148,3692,5,0.5560050341148283,0,1,1,1,0,0,0,low
33792,1.0,2,40.7656,-73.9905,3950,3,0.5165977575766428,0,1,1,1,1,0,1,low
33793,1.0,1,40.7067,-74.0072,2895,5,0.1607192267262375,1,1,1,1,1,0,0,medium
33794,1.0,0,40.7841,-73.9487,2550,3,0.2652731186749309,0,0,0,1,0,0,0,high
33795,1.0,0,40.7334,-74.0047,3350,4,0.15117936135252155,0,0,0,0,0,0,0,low
33796,1.0,0,40.7239,-74.0104,3595,10,0.36640048240823764,0,0,0,1,1,1,0,low
33797,2.0,3,40.7675,-73.9607,4583,5,0.2763121349627938,1,0,0,1,1,1,0,low
33798,1.0,2,40.8072,-73.9515,2464,5,0.36923442337515366,1,0,0,0,1,1,1,low
33799,1.0,1,40.7618,-73.9921,2550,6,0.5202410289428111,1,0,0,0,1,0,0,low
33800,3.0,2,40.7479,-73.9746,7374,6,0.4109653072761187,0,1,1,1,0,0,0,low
33801,1.0,1,40.7165,-73.9355,2995,7,0.6697390306117755,1,0,1,1,1,1,1,medium
33802,1.0,1,40.7471,-73.9723,3295,6,0.5755299567057145,0,1,1,1,0,0,1,low
33803,2.0,3,40.7694,-73.9261,4200,0,0.48618928423275437,0,0,0,0,0,0,0,low
33804,1.0,3,40.7307,-73.9768,5502,32,0.4077868767452806,0,1,1,0,0,0,0,low
33805,1.0,2,40.7388,-74.0018,3800,4,0.12687998956227803,1,0,0,0,0,0,1,low
33806,2.0,2,40.7459,-73.9572,4310,9,0.4748543497661429,0,0,1,0,0,0,0,low
33807,2.0,2,40.7158,-74.0154,7150,7,0.5182174146126053,0,1,1,1,1,1,1,low
33808,1.0,2,40.719,-73.9829,3785,4,0.3898778106892799,1,0,0,0,1,1,0,low
33809,1.0,1,40.7655,-73.9785,3425,3,0.19154060488375127,0,1,1,1,0,0,0,low
33810,1.0,2,40.7902,-73.9677,4695,7,0.2994663290565973,1,1,1,1,0,0,0,low
33811,1.0,3,40.7155,-73.9389,3800,6,0.42448835051659506,0,1,1,0,1,0,0,low
33812,1.0,2,40.7514,-73.9862,3008,8,0.23158127999824668,1,1,1,1,1,1,0,high
33813,1.0,1,40.7778,-73.9472,3095,5,0.7309896471958982,1,0,0,1,0,0,0,low
33814,2.0,4,40.7391,-73.9936,6800,8,0.2402483945146959,1,1,1,1,1,1,0,high
33815,1.0,0,40.7627,-73.9611,1950,5,0.473231739563332,0,0,0,1,0,0,0,high
33816,1.0,1,40.7777,-73.9462,3095,1,0.8152897595749017,0,1,1,0,1,0,0,low
33817,1.0,1,40.7951,-73.9676,3100,4,0.4187128770038331,1,0,0,1,1,1,0,medium
33818,1.0,2,40.6953,-73.929,2300,7,0.2182836614419752,0,0,0,0,1,1,0,low
33819,1.0,4,40.7972,-73.9486,3385,6,0.3420914366659659,0,0,0,1,1,1,0,high
33820,1.0,1,40.7568,-73.9982,3695,3,0.3287404077893157,0,0,0,0,0,0,0,low
33821,1.0,3,40.706,-74.0088,4510,6,0.09472869951701342,0,1,1,1,0,0,0,low
33822,1.0,1,40.7228,-73.9945,3595,5,0.2293750123609888,1,0,0,0,1,1,0,low
33823,1.0,2,40.796,-73.9742,3150,7,0.28019724350684033,1,0,0,1,1,1,0,medium
33824,1.0,3,40.7264,-73.9836,4895,7,0.5328433962586469,1,0,0,0,0,0,0,low
33825,1.0,1,40.7984,-73.9686,3800,0,0.11778816884934586,0,0,0,1,0,0,0,low
33826,1.0,2,40.7261,-73.987,4295,2,0.3889728465517638,0,1,1,0,0,0,0,low
33827,1.0,3,40.7302,-73.9826,5000,7,0.11712691314949068,1,0,0,0,0,0,0,low
33828,1.0,2,40.8464,-73.9389,2000,7,0.1292915674273508,1,0,0,0,0,0,0,high
33829,1.0,3,40.6764,-73.9512,3200,4,0.4537243034886415,0,1,1,0,1,1,0,medium
33830,1.0,1,40.7664,-73.9863,3395,7,0.42152282881312164,0,1,1,0,0,0,0,low
33831,1.0,1,40.7482,-73.9759,2150,5,0.35946708409809514,1,0,0,1,1,0,0,high
33832,1.0,3,40.7255,-73.9843,4950,5,0.5292966794149362,1,0,1,0,0,0,1,medium
33833,1.0,2,40.7366,-73.9826,3150,0,0.4952211721578692,0,1,1,0,0,0,0,low
33834,2.0,2,40.7476,-73.9732,5570,7,0.4886099803505784,0,1,1,1,0,0,1,low
33835,1.0,1,40.7753,-73.954,2495,6,0.48495183736536096,1,0,0,1,0,0,0,medium
33836,1.0,1,40.7481,-73.9748,3525,1,0.3848601956693175,0,1,1,0,1,1,0,low
33837,3.0,3,40.7615,-73.9662,10000,7,0.15677202287818776,1,0,0,0,1,0,0,low
33838,1.5,2,40.7643,-73.964,4500,6,0.18138405741310462,1,0,0,1,1,0,0,low
33839,2.0,4,40.7673,-73.9922,6800,4,0.7511159203718206,1,1,1,1,1,0,0,medium
33840,1.0,0,40.7057,-74.0085,2425,2,0.1345191306820682,0,1,1,1,1,1,1,medium
33841,1.0,2,40.7585,-73.9913,3095,8,0.18693159363001785,1,1,1,1,0,0,0,low
33842,1.0,1,40.7645,-73.984,3381,5,0.2697772487269057,1,0,0,1,1,1,0,low
33843,1.0,0,40.7721,-73.9479,1700,1,1.0223789654148316,1,1,1,0,0,0,0,medium
33844,1.0,3,40.676,-73.9385,3100,12,0.4791992772629524,0,1,1,0,1,1,0,low
33845,1.0,2,40.7447,-73.9741,3125,5,0.6892477868021931,1,0,0,0,1,1,0,low
33846,1.0,1,40.7845,-73.976,3895,1,0.3357396144068749,0,0,0,0,0,0,0,low
33847,1.0,0,40.8034,-73.9464,1750,4,0.3076444369314147,1,0,0,0,1,1,0,medium
33848,2.0,3,40.7701,-73.955,5300,8,0.5671491179275124,1,0,0,0,1,0,0,medium
33849,1.0,0,40.7372,-73.9981,2550,0,0.11172217762378876,0,1,1,0,1,1,0,low
33850,1.0,0,40.7448,-73.9909,3426,5,0.20145981416243572,0,1,1,1,0,0,0,low
33851,1.0,1,40.7606,-73.9963,3200,8,0.6631306899417484,1,0,0,1,0,0,0,low
33852,1.0,2,40.6826,-73.9316,2400,12,0.3672461823329454,0,0,0,0,0,0,0,low
33853,1.0,0,40.695,-73.9829,2660,11,0.40509439939528297,0,1,1,1,1,1,0,medium
33854,1.0,2,40.8381,-73.9453,2300,7,0.4526562954422717,0,1,1,1,0,0,0,low
33855,1.0,1,40.7067,-74.0071,3450,2,0.16912033568013987,1,1,1,1,1,1,0,low
33856,1.0,2,40.7446,-73.974,3295,4,0.699995607803255,1,1,1,0,1,1,0,low
33857,1.0,2,40.8021,-73.9392,2275,10,0.2638699109371271,1,1,1,1,1,1,1,medium
33858,1.0,1,40.7539,-73.9677,3600,5,0.42181771515569694,1,0,0,1,1,1,0,low
33859,2.0,2,40.7237,-73.9898,4195,3,0.03511756140430452,1,0,0,0,0,0,1,low
33860,2.0,3,40.7389,-73.9929,4900,8,0.28862965004544927,1,0,0,1,0,0,0,low
33861,1.0,0,40.764,-73.977,2900,5,0.03802659715274694,0,0,0,1,0,0,0,low
33862,1.0,1,40.7301,-73.9927,4150,8,0.02604888378121244,0,0,0,1,0,0,1,low
33863,2.0,3,40.7675,-73.9901,4700,8,0.6593431295916878,1,1,1,1,1,0,0,low
33864,2.0,4,40.7073,-74.0046,5075,6,0.2880308432282728,1,1,1,1,1,1,0,medium
33865,1.0,0,40.7466,-73.9779,2200,4,0.3564967805650914,1,0,0,0,1,1,0,high
33866,1.0,3,40.7015,-73.904,2400,5,0.3342059092563653,1,1,1,0,1,1,0,low
33867,1.0,1,40.7277,-73.9832,2500,6,0.38520842252619464,1,0,0,0,1,1,1,high
33868,1.0,2,40.7424,-73.9823,3095,3,0.1814592351199192,0,0,0,0,0,0,1,low
33869,2.0,3,40.7675,-73.9607,4000,8,0.2763121349627938,1,0,0,1,1,0,0,medium
33870,2.0,2,40.7643,-73.9834,5400,5,0.2182059256459984,1,0,0,1,0,0,0,low
33871,1.0,1,40.7779,-73.9515,2800,3,0.38714079988305167,0,0,0,1,0,0,0,low
33872,1.0,2,40.7297,-73.9832,4250,9,0.1922441689567898,0,0,0,0,1,1,0,low
33873,2.0,3,40.7424,-73.9999,5175,5,0.22543681572801694,0,1,1,1,0,0,1,low
33874,1.0,2,40.7658,-73.9781,3850,6,0.21050670873792715,0,0,0,1,1,1,0,low
33875,2.0,2,40.759,-73.9949,8564,8,0.4739734285808335,1,0,0,1,0,0,0,low
33876,1.0,0,40.7766,-73.9452,2209,3,0.9320078698395293,0,1,1,0,0,0,0,low
33877,1.0,0,40.7416,-73.9985,2300,4,0.08176567173614353,0,1,1,0,0,0,1,medium
33878,1.0,5,40.8047,-73.9568,6000,5,0.16701373038514475,0,0,0,1,0,0,0,low
33879,1.0,2,40.7228,-73.9945,4300,5,0.2293750123609888,1,0,0,0,1,1,0,low
33880,1.0,0,40.7701,-73.9493,1955,3,0.9726613230142785,0,0,0,0,0,0,0,low
33881,1.0,1,40.753,-73.9704,2995,1,0.47428510384805816,0,1,1,0,0,0,0,low
33882,1.0,1,40.7233,-73.9915,4745,20,0.1321192425583294,0,1,1,0,0,0,0,low
33883,1.0,1,40.7073,-74.0046,3600,9,0.2880308432282728,0,0,0,1,0,0,0,medium
33884,2.0,2,40.7606,-73.9994,4430,8,0.5656126948152352,1,1,1,1,1,1,1,low
33885,1.0,3,40.753,-73.9958,4900,6,0.2178579317743722,1,1,1,0,1,1,0,low
33886,1.0,0,40.7488,-73.977,3100,4,0.3035024400239611,0,1,1,1,0,0,0,low
33887,2.0,2,40.7364,-73.9776,4905,6,0.6942862005532392,0,1,1,0,0,0,0,low
33888,1.0,3,40.7675,-73.9233,2800,4,0.1730484378965692,0,0,0,1,0,0,0,medium
33889,2.0,3,40.7766,-73.9552,4375,6,0.3232395510821942,0,0,0,0,0,0,1,low
33890,1.0,1,40.7972,-73.9336,1650,8,0.6932987657179509,0,1,1,0,0,0,0,low
33891,1.0,1,40.7247,-73.9935,3595,8,0.1667075852332084,0,1,1,1,1,1,0,low
33892,1.0,2,40.7067,-74.0072,2600,5,0.1607192267262375,1,0,0,1,1,1,1,high
33893,2.0,2,40.7745,-73.9897,5500,7,0.6417121709732775,1,0,0,1,0,0,0,medium
33894,1.0,2,40.7856,-73.9794,2800,4,0.19029588815355045,0,0,0,1,0,0,0,high
33895,1.0,2,40.737,-74.0016,4800,6,0.14942992571394711,1,0,0,0,0,0,0,low
33896,1.0,1,40.7052,-74.0079,3500,6,0.2066897249113427,0,1,1,1,0,0,0,low
33897,1.0,2,40.7288,-74.003,2875,6,0.20858718336080684,1,0,0,0,0,0,0,medium
33898,1.0,0,40.7626,-73.9619,2450,0,0.420141877362047,0,1,1,0,0,0,0,low
33899,1.0,0,40.7601,-73.9901,2150,4,0.3119746502898533,1,1,1,1,1,1,1,low
33900,1.0,3,40.7163,-74.0042,3643,6,0.24932853315050466,1,1,1,1,1,1,0,medium
33901,1.0,1,40.8156,-73.9362,1890,9,0.4137015741305966,0,0,1,1,0,0,0,medium
